id|nazwa|woj_id|województwo|pow_id|powiat|rodzaj
143605|Zwoleń|14|mazowieckie|1436|zwoleński|"gmina miejsko-wiejska, miasto, obszar wiejski"
143701|Bieżuń|14|mazowieckie|1437|żuromiński|"gmina miejsko-wiejska, miasto, obszar wiejski"
143702|Kuczbork-Osada|14|mazowieckie|1437|żuromiński|"gmina wiejska"
143703|Lubowidz|14|mazowieckie|1437|żuromiński|"gmina wiejska"
143704|Lutocin|14|mazowieckie|1437|żuromiński|"gmina wiejska"
143705|Siemiątkowo|14|mazowieckie|1437|żuromiński|"gmina wiejska"
143706|Żuromin|14|mazowieckie|1437|żuromiński|"gmina miejsko-wiejska, miasto, obszar wiejski"
143801|Żyrardów|14|mazowieckie|1438|żyrardowski|"gmina miejska"
143802|Mszczonów|14|mazowieckie|1438|żyrardowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
143803|"Puszcza Mariańska"|14|mazowieckie|1438|żyrardowski|"gmina wiejska"
143804|Radziejowice|14|mazowieckie|1438|żyrardowski|"gmina wiejska"
143805|Wiskitki|14|mazowieckie|1438|żyrardowski|"gmina wiejska"
146101|Ostrołęka|14|mazowieckie|1461|Ostrołęka|"gmina miejska"
146201|Płock|14|mazowieckie|1462|Płock|"gmina miejska"
146301|Radom|14|mazowieckie|1463|Radom|"gmina miejska"
146401|Siedlce|14|mazowieckie|1464|Siedlce|"gmina miejska"
146501|Warszawa|14|mazowieckie|1465|Warszawa|"gmina miejska, miasto stołeczne"
146502|Bemowo|14|mazowieckie|1465|Warszawa|dzielnica
146503|Białołęka|14|mazowieckie|1465|Warszawa|dzielnica
146504|Bielany|14|mazowieckie|1465|Warszawa|dzielnica
146505|Mokotów|14|mazowieckie|1465|Warszawa|dzielnica
146506|Ochota|14|mazowieckie|1465|Warszawa|dzielnica
146507|Praga-Południe|14|mazowieckie|1465|Warszawa|dzielnica
146508|Praga-Północ|14|mazowieckie|1465|Warszawa|dzielnica
146509|Rembertów|14|mazowieckie|1465|Warszawa|dzielnica
146510|Śródmieście|14|mazowieckie|1465|Warszawa|dzielnica
146511|Targówek|14|mazowieckie|1465|Warszawa|dzielnica
146512|Ursus|14|mazowieckie|1465|Warszawa|dzielnica
146513|Ursynów|14|mazowieckie|1465|Warszawa|dzielnica
146514|Wawer|14|mazowieckie|1465|Warszawa|dzielnica
146515|Wesoła|14|mazowieckie|1465|Warszawa|dzielnica
146516|Wilanów|14|mazowieckie|1465|Warszawa|dzielnica
146517|Włochy|14|mazowieckie|1465|Warszawa|dzielnica
146518|Wola|14|mazowieckie|1465|Warszawa|dzielnica
146519|Żoliborz|14|mazowieckie|1465|Warszawa|dzielnica
160101|Brzeg|16|opolskie|1601|brzeski|"gmina miejska"
160102|Skarbimierz|16|opolskie|1601|brzeski|"gmina wiejska"
160103|Grodków|16|opolskie|1601|brzeski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160104|"Lewin Brzeski"|16|opolskie|1601|brzeski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160105|Lubsza|16|opolskie|1601|brzeski|"gmina wiejska"
160106|Olszanka|16|opolskie|1601|brzeski|"gmina wiejska"
160201|Baborów|16|opolskie|1602|głubczycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160202|Branice|16|opolskie|1602|głubczycki|"gmina wiejska"
160203|Głubczyce|16|opolskie|1602|głubczycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160204|Kietrz|16|opolskie|1602|głubczycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160301|Kędzierzyn-Koźle|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina miejska"
160302|Bierawa|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina wiejska"
160303|Cisek|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina wiejska"
160304|Pawłowiczki|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina wiejska"
160305|"Polska Cerekiew"|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina wiejska"
160306|"Reńska Wieś"|16|opolskie|1603|kędzierzyńsko-kozielski|"gmina wiejska"
160401|Byczyna|16|opolskie|1604|kluczborski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160402|Kluczbork|16|opolskie|1604|kluczborski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160403|"Lasowice Wielkie"|16|opolskie|1604|kluczborski|"gmina wiejska"
160404|Wołczyn|16|opolskie|1604|kluczborski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160501|Gogolin|16|opolskie|1605|krapkowicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160502|Krapkowice|16|opolskie|1605|krapkowicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160503|Strzeleczki|16|opolskie|1605|krapkowicki|"gmina wiejska"
160504|Walce|16|opolskie|1605|krapkowicki|"gmina wiejska"
160505|Zdzieszowice|16|opolskie|1605|krapkowicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
160601|Domaszowice|16|opolskie|1606|namysłowski|"gmina wiejska"
160602|Namysłów|16|opolskie|1606|namysłowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160603|Pokój|16|opolskie|1606|namysłowski|"gmina wiejska"
160604|Świerczów|16|opolskie|1606|namysłowski|"gmina wiejska"
160605|Wilków|16|opolskie|1606|namysłowski|"gmina wiejska"
160701|Głuchołazy|16|opolskie|1607|nyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160702|Kamiennik|16|opolskie|1607|nyski|"gmina wiejska"
160703|Korfantów|16|opolskie|1607|nyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160704|Łambinowice|16|opolskie|1607|nyski|"gmina wiejska"
160705|Nysa|16|opolskie|1607|nyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160706|Otmuchów|16|opolskie|1607|nyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160707|Paczków|16|opolskie|1607|nyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160708|Pakosławice|16|opolskie|1607|nyski|"gmina wiejska"
160709|Skoroszyce|16|opolskie|1607|nyski|"gmina wiejska"
160801|Dobrodzień|16|opolskie|1608|oleski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160802|"Gorzów Śląski"|16|opolskie|1608|oleski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160803|Olesno|16|opolskie|1608|oleski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160804|Praszka|16|opolskie|1608|oleski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160805|Radłów|16|opolskie|1608|oleski|"gmina wiejska"
160806|Rudniki|16|opolskie|1608|oleski|"gmina wiejska"
160807|Zębowice|16|opolskie|1608|oleski|"gmina wiejska"
160901|Chrząstowice|16|opolskie|1609|opolski|"gmina wiejska"
160902|Dąbrowa|16|opolskie|1609|opolski|"gmina wiejska"
160903|"Dobrzeń Wielki"|16|opolskie|1609|opolski|"gmina wiejska"
160904|Komprachcice|16|opolskie|1609|opolski|"gmina wiejska"
160905|Łubniany|16|opolskie|1609|opolski|"gmina wiejska"
160906|Murów|16|opolskie|1609|opolski|"gmina wiejska"
160907|Niemodlin|16|opolskie|1609|opolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160908|Ozimek|16|opolskie|1609|opolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160909|Popielów|16|opolskie|1609|opolski|"gmina wiejska"
160910|Prószków|16|opolskie|1609|opolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
160911|"Tarnów Opolski"|16|opolskie|1609|opolski|"gmina wiejska"
160912|Tułowice|16|opolskie|1609|opolski|"gmina wiejska"
160913|Turawa|16|opolskie|1609|opolski|"gmina wiejska"
161001|Biała|16|opolskie|1610|prudnicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161002|Głogówek|16|opolskie|1610|prudnicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161003|Lubrza|16|opolskie|1610|prudnicki|"gmina wiejska"
161004|Prudnik|16|opolskie|1610|prudnicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161101|Izbicko|16|opolskie|1611|strzelecki|"gmina wiejska"
161102|Jemielnica|16|opolskie|1611|strzelecki|"gmina wiejska"
161103|Kolonowskie|16|opolskie|1611|strzelecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161104|Leśnica|16|opolskie|1611|strzelecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161105|"Strzelce Opolskie"|16|opolskie|1611|strzelecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161106|Ujazd|16|opolskie|1611|strzelecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
161107|Zawadzkie|16|opolskie|1611|strzelecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
166101|Opole|16|opolskie|1661|Opole|"gmina miejska"
180103|Czarna|18|podkarpackie|1801|bieszczadzki|"gmina wiejska"
180105|Lutowiska|18|podkarpackie|1801|bieszczadzki|"gmina wiejska"
180108|"Ustrzyki Dolne"|18|podkarpackie|1801|bieszczadzki|"gmina miejsko-wiejska, miasto, obszar wiejski"
180201|Brzozów|18|podkarpackie|1802|brzozowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180202|Domaradz|18|podkarpackie|1802|brzozowski|"gmina wiejska"
180203|Dydnia|18|podkarpackie|1802|brzozowski|"gmina wiejska"
180204|Haczów|18|podkarpackie|1802|brzozowski|"gmina wiejska"
180205|"Jasienica Rosielna"|18|podkarpackie|1802|brzozowski|"gmina wiejska"
180206|Nozdrzec|18|podkarpackie|1802|brzozowski|"gmina wiejska"
180301|Dębica|18|podkarpackie|1803|dębicki|"gmina miejska"
180302|Brzostek|18|podkarpackie|1803|dębicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
180303|Czarna|18|podkarpackie|1803|dębicki|"gmina wiejska"
180304|Dębica|18|podkarpackie|1803|dębicki|"gmina wiejska"
180305|Jodłowa|18|podkarpackie|1803|dębicki|"gmina wiejska"
180306|Pilzno|18|podkarpackie|1803|dębicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
180307|Żyraków|18|podkarpackie|1803|dębicki|"gmina wiejska"
180401|Jarosław|18|podkarpackie|1804|jarosławski|"gmina miejska"
180402|Radymno|18|podkarpackie|1804|jarosławski|"gmina miejska"
180403|Chłopice|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180404|Jarosław|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180405|Laszki|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180406|Pawłosiów|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180407|Pruchnik|18|podkarpackie|1804|jarosławski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180408|Radymno|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180409|Rokietnica|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180410|Roźwienica|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180411|Wiązownica|18|podkarpackie|1804|jarosławski|"gmina wiejska"
180501|Jasło|18|podkarpackie|1805|jasielski|"gmina miejska"
180502|Brzyska|18|podkarpackie|1805|jasielski|"gmina wiejska"
180503|Dębowiec|18|podkarpackie|1805|jasielski|"gmina wiejska"
180504|Jasło|18|podkarpackie|1805|jasielski|"gmina wiejska"
180505|Kołaczyce|18|podkarpackie|1805|jasielski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180506|Krempna|18|podkarpackie|1805|jasielski|"gmina wiejska"
180507|"Nowy Żmigród"|18|podkarpackie|1805|jasielski|"gmina wiejska"
180508|"Osiek Jasielski"|18|podkarpackie|1805|jasielski|"gmina wiejska"
180509|Skołyszyn|18|podkarpackie|1805|jasielski|"gmina wiejska"
180511|Tarnowiec|18|podkarpackie|1805|jasielski|"gmina wiejska"
180601|Cmolas|18|podkarpackie|1806|kolbuszowski|"gmina wiejska"
180602|Kolbuszowa|18|podkarpackie|1806|kolbuszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180603|"Majdan Królewski"|18|podkarpackie|1806|kolbuszowski|"gmina wiejska"
180604|Niwiska|18|podkarpackie|1806|kolbuszowski|"gmina wiejska"
180605|Raniżów|18|podkarpackie|1806|kolbuszowski|"gmina wiejska"
180606|Dzikowiec|18|podkarpackie|1806|kolbuszowski|"gmina wiejska"
180701|Chorkówka|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180702|Dukla|18|podkarpackie|1807|krośnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
180703|Iwonicz-Zdrój|18|podkarpackie|1807|krośnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
180704|Jedlicze|18|podkarpackie|1807|krośnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
180705|Korczyna|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180706|"Krościenko Wyżne"|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180707|"Miejsce Piastowe"|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180708|Rymanów|18|podkarpackie|1807|krośnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
180709|Wojaszówka|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180710|Jaśliska|18|podkarpackie|1807|krośnieński|"gmina wiejska"
180801|Leżajsk|18|podkarpackie|1808|leżajski|"gmina miejska"
180802|"Grodzisko Dolne"|18|podkarpackie|1808|leżajski|"gmina wiejska"
180803|Kuryłówka|18|podkarpackie|1808|leżajski|"gmina wiejska"
180804|Leżajsk|18|podkarpackie|1808|leżajski|"gmina wiejska"
180805|"Nowa Sarzyna"|18|podkarpackie|1808|leżajski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180901|Lubaczów|18|podkarpackie|1809|lubaczowski|"gmina miejska"
180902|Cieszanów|18|podkarpackie|1809|lubaczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180903|Horyniec-Zdrój|18|podkarpackie|1809|lubaczowski|"gmina wiejska"
180904|Lubaczów|18|podkarpackie|1809|lubaczowski|"gmina wiejska"
180905|Narol|18|podkarpackie|1809|lubaczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180906|Oleszyce|18|podkarpackie|1809|lubaczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
180907|"Stary Dzików"|18|podkarpackie|1809|lubaczowski|"gmina wiejska"
180908|"Wielkie Oczy"|18|podkarpackie|1809|lubaczowski|"gmina wiejska"
181001|Łańcut|18|podkarpackie|1810|łańcucki|"gmina miejska"
181002|Białobrzegi|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181003|Czarna|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181004|Łańcut|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181005|Markowa|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181006|Rakszawa|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181007|Żołynia|18|podkarpackie|1810|łańcucki|"gmina wiejska"
181101|Mielec|18|podkarpackie|1811|mielecki|"gmina miejska"
181102|Borowa|18|podkarpackie|1811|mielecki|"gmina wiejska"
181103|Czermin|18|podkarpackie|1811|mielecki|"gmina wiejska"
181104|Gawłuszowice|18|podkarpackie|1811|mielecki|"gmina wiejska"
181105|Mielec|18|podkarpackie|1811|mielecki|"gmina wiejska"
181106|"Padew Narodowa"|18|podkarpackie|1811|mielecki|"gmina wiejska"
181107|Przecław|18|podkarpackie|1811|mielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
181108|"Radomyśl Wielki"|18|podkarpackie|1811|mielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
181109|"Tuszów Narodowy"|18|podkarpackie|1811|mielecki|"gmina wiejska"
181110|"Wadowice Górne"|18|podkarpackie|1811|mielecki|"gmina wiejska"
181201|Harasiuki|18|podkarpackie|1812|niżański|"gmina wiejska"
181202|Jarocin|18|podkarpackie|1812|niżański|"gmina wiejska"
181203|Jeżowe|18|podkarpackie|1812|niżański|"gmina wiejska"
181204|Krzeszów|18|podkarpackie|1812|niżański|"gmina wiejska"
181205|Nisko|18|podkarpackie|1812|niżański|"gmina miejsko-wiejska, miasto, obszar wiejski"
181206|"Rudnik nad Sanem"|18|podkarpackie|1812|niżański|"gmina miejsko-wiejska, miasto, obszar wiejski"
181207|Ulanów|18|podkarpackie|1812|niżański|"gmina miejsko-wiejska, miasto, obszar wiejski"
181301|Bircza|18|podkarpackie|1813|przemyski|"gmina wiejska"
181302|Dubiecko|18|podkarpackie|1813|przemyski|"gmina wiejska"
181303|Fredropol|18|podkarpackie|1813|przemyski|"gmina wiejska"
181304|Krasiczyn|18|podkarpackie|1813|przemyski|"gmina wiejska"
181305|Krzywcza|18|podkarpackie|1813|przemyski|"gmina wiejska"
181306|Medyka|18|podkarpackie|1813|przemyski|"gmina wiejska"
181307|Orły|18|podkarpackie|1813|przemyski|"gmina wiejska"
181308|Przemyśl|18|podkarpackie|1813|przemyski|"gmina wiejska"
181309|Stubno|18|podkarpackie|1813|przemyski|"gmina wiejska"
181310|Żurawica|18|podkarpackie|1813|przemyski|"gmina wiejska"
181401|Przeworsk|18|podkarpackie|1814|przeworski|"gmina miejska"
181402|Adamówka|18|podkarpackie|1814|przeworski|"gmina wiejska"
181403|Gać|18|podkarpackie|1814|przeworski|"gmina wiejska"
181404|"Jawornik Polski"|18|podkarpackie|1814|przeworski|"gmina wiejska"
181405|Kańczuga|18|podkarpackie|1814|przeworski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181406|Przeworsk|18|podkarpackie|1814|przeworski|"gmina wiejska"
181407|Sieniawa|18|podkarpackie|1814|przeworski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181408|Tryńcza|18|podkarpackie|1814|przeworski|"gmina wiejska"
181409|Zarzecze|18|podkarpackie|1814|przeworski|"gmina wiejska"
181501|Iwierzyce|18|podkarpackie|1815|ropczycko-sędziszowski|"gmina wiejska"
181502|Ostrów|18|podkarpackie|1815|ropczycko-sędziszowski|"gmina wiejska"
181503|Ropczyce|18|podkarpackie|1815|ropczycko-sędziszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181504|"Sędziszów Małopolski"|18|podkarpackie|1815|ropczycko-sędziszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181505|"Wielopole Skrzyńskie"|18|podkarpackie|1815|ropczycko-sędziszowski|"gmina wiejska"
181601|Dynów|18|podkarpackie|1816|rzeszowski|"gmina miejska"
181602|Błażowa|18|podkarpackie|1816|rzeszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181603|Boguchwała|18|podkarpackie|1816|rzeszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181604|Chmielnik|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181605|Dynów|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181606|"Głogów Małopolski"|18|podkarpackie|1816|rzeszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181607|Hyżne|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181608|Kamień|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181609|Krasne|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181610|Lubenia|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181611|"Sokołów Małopolski"|18|podkarpackie|1816|rzeszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181612|Świlcza|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181613|Trzebownisko|18|podkarpackie|1816|rzeszowski|"gmina wiejska"
181614|Tyczyn|18|podkarpackie|1816|rzeszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181701|Sanok|18|podkarpackie|1817|sanocki|"gmina miejska"
181702|Besko|18|podkarpackie|1817|sanocki|"gmina wiejska"
181703|Bukowsko|18|podkarpackie|1817|sanocki|"gmina wiejska"
181704|Komańcza|18|podkarpackie|1817|sanocki|"gmina wiejska"
181705|Sanok|18|podkarpackie|1817|sanocki|"gmina wiejska"
181706|"Tyrawa Wołoska"|18|podkarpackie|1817|sanocki|"gmina wiejska"
181707|Zagórz|18|podkarpackie|1817|sanocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
181708|Zarszyn|18|podkarpackie|1817|sanocki|"gmina wiejska"
181801|"Stalowa Wola"|18|podkarpackie|1818|stalowowolski|"gmina miejska"
181802|Bojanów|18|podkarpackie|1818|stalowowolski|"gmina wiejska"
181803|Pysznica|18|podkarpackie|1818|stalowowolski|"gmina wiejska"
181804|"Radomyśl nad Sanem"|18|podkarpackie|1818|stalowowolski|"gmina wiejska"
181805|Zaklików|18|podkarpackie|1818|stalowowolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181806|Zaleszany|18|podkarpackie|1818|stalowowolski|"gmina wiejska"
181901|Czudec|18|podkarpackie|1819|strzyżowski|"gmina wiejska"
181902|Frysztak|18|podkarpackie|1819|strzyżowski|"gmina wiejska"
181903|Niebylec|18|podkarpackie|1819|strzyżowski|"gmina wiejska"
181904|Strzyżów|18|podkarpackie|1819|strzyżowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
181905|Wiśniowa|18|podkarpackie|1819|strzyżowski|"gmina wiejska"
182001|"Baranów Sandomierski"|18|podkarpackie|1820|tarnobrzeski|"gmina miejsko-wiejska, miasto, obszar wiejski"
182002|Gorzyce|18|podkarpackie|1820|tarnobrzeski|"gmina wiejska"
182003|Grębów|18|podkarpackie|1820|tarnobrzeski|"gmina wiejska"
182004|"Nowa Dęba"|18|podkarpackie|1820|tarnobrzeski|"gmina miejsko-wiejska, miasto, obszar wiejski"
182101|Baligród|18|podkarpackie|1821|leski|"gmina wiejska"
182102|Cisna|18|podkarpackie|1821|leski|"gmina wiejska"
182103|Lesko|18|podkarpackie|1821|leski|"gmina miejsko-wiejska, miasto, obszar wiejski"
182104|Olszanica|18|podkarpackie|1821|leski|"gmina wiejska"
182105|Solina|18|podkarpackie|1821|leski|"gmina wiejska"
186101|Krosno|18|podkarpackie|1861|Krosno|"gmina miejska"
186201|Przemyśl|18|podkarpackie|1862|Przemyśl|"gmina miejska"
186301|Rzeszów|18|podkarpackie|1863|Rzeszów|"gmina miejska"
186401|Tarnobrzeg|18|podkarpackie|1864|Tarnobrzeg|"gmina miejska"
200101|Augustów|20|podlaskie|2001|augustowski|"gmina miejska"
200102|Augustów|20|podlaskie|2001|augustowski|"gmina wiejska"
200103|"Bargłów Kościelny"|20|podlaskie|2001|augustowski|"gmina wiejska"
200104|Lipsk|20|podlaskie|2001|augustowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
200105|Nowinka|20|podlaskie|2001|augustowski|"gmina wiejska"
200106|Płaska|20|podlaskie|2001|augustowski|"gmina wiejska"
200107|Sztabin|20|podlaskie|2001|augustowski|"gmina wiejska"
200201|Choroszcz|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200202|"Czarna Białostocka"|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200203|"Dobrzyniewo Duże"|20|podlaskie|2002|białostocki|"gmina wiejska"
200204|Gródek|20|podlaskie|2002|białostocki|"gmina wiejska"
200205|"Juchnowiec Kościelny"|20|podlaskie|2002|białostocki|"gmina wiejska"
200206|Łapy|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200207|Michałowo|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200208|Poświętne|20|podlaskie|2002|białostocki|"gmina wiejska"
200209|Supraśl|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200210|Suraż|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200211|"Turośń Kościelna"|20|podlaskie|2002|białostocki|"gmina wiejska"
200212|Tykocin|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200213|Wasilków|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200214|Zabłudów|20|podlaskie|2002|białostocki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200215|Zawady|20|podlaskie|2002|białostocki|"gmina wiejska"
200301|"Bielsk Podlaski"|20|podlaskie|2003|bielski|"gmina miejska"
200302|Brańsk|20|podlaskie|2003|bielski|"gmina miejska"
200303|"Bielsk Podlaski"|20|podlaskie|2003|bielski|"gmina wiejska"
200304|Boćki|20|podlaskie|2003|bielski|"gmina wiejska"
200305|Brańsk|20|podlaskie|2003|bielski|"gmina wiejska"
200306|Orla|20|podlaskie|2003|bielski|"gmina wiejska"
200307|Rudka|20|podlaskie|2003|bielski|"gmina wiejska"
200308|Wyszki|20|podlaskie|2003|bielski|"gmina wiejska"
200401|Grajewo|20|podlaskie|2004|grajewski|"gmina miejska"
200402|Grajewo|20|podlaskie|2004|grajewski|"gmina wiejska"
200403|Radziłów|20|podlaskie|2004|grajewski|"gmina wiejska"
200404|Rajgród|20|podlaskie|2004|grajewski|"gmina miejsko-wiejska, miasto, obszar wiejski"
200405|Szczuczyn|20|podlaskie|2004|grajewski|"gmina miejsko-wiejska, miasto, obszar wiejski"
200406|Wąsosz|20|podlaskie|2004|grajewski|"gmina wiejska"
200501|Hajnówka|20|podlaskie|2005|hajnowski|"gmina miejska"
200502|Białowieża|20|podlaskie|2005|hajnowski|"gmina wiejska"
200503|Czeremcha|20|podlaskie|2005|hajnowski|"gmina wiejska"
200504|Czyże|20|podlaskie|2005|hajnowski|"gmina wiejska"
200505|"Dubicze Cerkiewne"|20|podlaskie|2005|hajnowski|"gmina wiejska"
200506|Hajnówka|20|podlaskie|2005|hajnowski|"gmina wiejska"
200507|Kleszczele|20|podlaskie|2005|hajnowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
200508|Narew|20|podlaskie|2005|hajnowski|"gmina wiejska"
200509|Narewka|20|podlaskie|2005|hajnowski|"gmina wiejska"
200601|Kolno|20|podlaskie|2006|kolneński|"gmina miejska"
200602|Grabowo|20|podlaskie|2006|kolneński|"gmina wiejska"
200603|Kolno|20|podlaskie|2006|kolneński|"gmina wiejska"
200604|"Mały Płock"|20|podlaskie|2006|kolneński|"gmina wiejska"
200605|Stawiski|20|podlaskie|2006|kolneński|"gmina miejsko-wiejska, miasto, obszar wiejski"
200606|Turośl|20|podlaskie|2006|kolneński|"gmina wiejska"
200701|Jedwabne|20|podlaskie|2007|łomżyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
200702|Łomża|20|podlaskie|2007|łomżyński|"gmina wiejska"
200703|Miastkowo|20|podlaskie|2007|łomżyński|"gmina wiejska"
200704|Nowogród|20|podlaskie|2007|łomżyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
200705|Piątnica|20|podlaskie|2007|łomżyński|"gmina wiejska"
200706|Przytuły|20|podlaskie|2007|łomżyński|"gmina wiejska"
200707|Śniadowo|20|podlaskie|2007|łomżyński|"gmina wiejska"
200708|Wizna|20|podlaskie|2007|łomżyński|"gmina wiejska"
200709|Zbójna|20|podlaskie|2007|łomżyński|"gmina wiejska"
200801|Goniądz|20|podlaskie|2008|moniecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200802|Jasionówka|20|podlaskie|2008|moniecki|"gmina wiejska"
200803|Jaświły|20|podlaskie|2008|moniecki|"gmina wiejska"
200804|Knyszyn|20|podlaskie|2008|moniecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200805|Krypno|20|podlaskie|2008|moniecki|"gmina wiejska"
200806|Mońki|20|podlaskie|2008|moniecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
200807|Trzcianne|20|podlaskie|2008|moniecki|"gmina wiejska"
200901|Sejny|20|podlaskie|2009|sejneński|"gmina miejska"
200902|Giby|20|podlaskie|2009|sejneński|"gmina wiejska"
200903|Krasnopol|20|podlaskie|2009|sejneński|"gmina wiejska"
